weights,score
"(7, 4, 7)",0.030664395229982964
"(6, 9, 5)",0.028960817717206135
"(5, 6, 4)",0.028960817717206135
"(8, 8, 6)",0.028960817717206135
"(5, 8, 4)",0.028960817717206135
"(9, 5, 9)",0.028960817717206135
"(4, 4, 3)",0.028960817717206135
"(5, 9, 4)",0.028960817717206135
"(5, 10, 4)",0.028960817717206135
"(9, 8, 7)",0.027257240204429302
"(5, 7, 4)",0.027257240204429302
"(9, 10, 7)",0.027257240204429302
"(7, 4, 6)",0.027257240204429302
"(8, 9, 6)",0.027257240204429302
"(9, 5, 8)",0.027257240204429302
"(4, 7, 3)",0.02555366269165247
"(10, 6, 8)",0.02555366269165247
"(10, 8, 8)",0.02555366269165247
"(5, 4, 4)",0.02555366269165247
"(4, 8, 3)",0.02555366269165247
"(5, 3, 4)",0.02555366269165247
"(10, 7, 8)",0.02555366269165247
"(9, 4, 10)",0.02555366269165247
"(7, 3, 8)",0.02555366269165247
"(8, 7, 6)",0.02555366269165247
"(9, 7, 7)",0.02555366269165247
"(4, 6, 3)",0.02555366269165247
"(8, 4, 8)",0.02385008517887564
"(4, 3, 3)",0.02385008517887564
"(4, 2, 4)",0.02385008517887564
"(8, 10, 6)",0.02385008517887564
"(2, 1, 2)",0.02385008517887564
"(9, 6, 7)",0.02385008517887564
"(4, 9, 3)",0.02385008517887564
"(6, 3, 6)",0.02385008517887564
"(10, 5, 10)",0.02385008517887564
"(8, 3, 10)",0.02385008517887564
"(5, 2, 6)",0.02385008517887564
"(4, 10, 3)",0.02385008517887564
"(8, 6, 6)",0.02385008517887564
"(4, 5, 3)",0.02385008517887564
"(3, 1, 4)",0.022146507666098807
"(3, 1, 5)",0.022146507666098807
"(6, 2, 10)",0.022146507666098807
"(7, 10, 5)",0.022146507666098807
"(3, 1, 7)",0.022146507666098807
"(3, 1, 8)",0.022146507666098807
"(7, 9, 5)",0.022146507666098807
"(3, 1, 9)",0.022146507666098807
"(7, 6, 5)",0.022146507666098807
"(3, 1, 6)",0.022146507666098807
"(6, 2, 9)",0.022146507666098807
"(3, 1, 10)",0.022146507666098807
"(6, 2, 8)",0.022146507666098807
"(10, 9, 7)",0.022146507666098807
"(10, 5, 9)",0.020442930153321975
"(10, 7, 7)",0.020442930153321975
"(10, 10, 7)",0.020442930153321975
"(7, 5, 5)",0.020442930153321975
"(7, 8, 5)",0.020442930153321975
"(7, 7, 5)",0.020442930153321975
"(7, 3, 7)",0.018739352640545145
"(10, 5, 8)",0.018739352640545145
"(9, 4, 9)",0.018739352640545145
"(8, 3, 9)",0.018739352640545145
"(8, 4, 7)",0.018739352640545145
"(10, 8, 7)",0.018739352640545145
"(8, 5, 6)",0.018739352640545145
"(3, 7, 2)",0.017035775127768313
"(6, 5, 4)",0.017035775127768313
"(3, 8, 2)",0.017035775127768313
"(3, 9, 2)",0.017035775127768313
"(5, 9, 3)",0.017035775127768313
"(5, 10, 3)",0.017035775127768313
"(6, 3, 5)",0.017035775127768313
"(6, 2, 7)",0.017035775127768313
"(6, 10, 4)",0.017035775127768313
"(3, 10, 2)",0.017035775127768313
"(9, 7, 6)",0.017035775127768313
"(5, 8, 3)",0.017035775127768313
"(5, 6, 3)",0.017035775127768313
"(6, 7, 4)",0.017035775127768313
"(3, 5, 2)",0.017035775127768313
"(9, 3, 10)",0.017035775127768313
"(6, 8, 4)",0.017035775127768313
"(3, 4, 2)",0.017035775127768313
"(5, 7, 3)",0.017035775127768313
"(8, 9, 5)",0.017035775127768313
"(3, 6, 2)",0.017035775127768313
"(9, 4, 8)",0.017035775127768313
"(8, 10, 5)",0.017035775127768313
"(6, 9, 4)",0.017035775127768313
"(8, 1, 10)",0.015332197614991482
"(8, 3, 8)",0.015332197614991482
"(10, 9, 6)",0.015332197614991482
"(8, 2, 10)",0.015332197614991482
"(8, 2, 9)",0.015332197614991482
"(6, 4, 4)",0.015332197614991482
"(10, 10, 6)",0.015332197614991482
"(6, 6, 4)",0.015332197614991482
"(5, 5, 3)",0.015332197614991482
"(8, 3, 7)",0.015332197614991482
"(5, 2, 4)",0.015332197614991482
"(8, 1, 9)",0.015332197614991482
"(10, 3, 9)",0.015332197614991482
"(4, 1, 7)",0.015332197614991482
"(6, 2, 6)",0.015332197614991482
"(6, 1, 7)",0.015332197614991482
"(10, 4, 8)",0.015332197614991482
"(4, 1, 6)",0.015332197614991482
"(6, 1, 9)",0.015332197614991482
"(3, 2, 2)",0.015332197614991482
"(5, 1, 7)",0.015332197614991482
"(10, 4, 9)",0.015332197614991482
"(10, 4, 10)",0.015332197614991482
"(5, 1, 6)",0.015332197614991482
"(3, 3, 2)",0.015332197614991482
"(6, 1, 8)",0.015332197614991482
"(9, 1, 10)",0.015332197614991482
"(7, 2, 10)",0.015332197614991482
"(5, 1, 8)",0.015332197614991482
"(3, 1, 3)",0.015332197614991482
"(9, 2, 10)",0.015332197614991482
"(9, 3, 8)",0.015332197614991482
"(6, 2, 5)",0.015332197614991482
"(7, 1, 8)",0.015332197614991482
"(7, 1, 9)",0.015332197614991482
"(7, 1, 10)",0.015332197614991482
"(9, 3, 9)",0.015332197614991482
"(9, 10, 6)",0.015332197614991482
"(4, 1, 9)",0.015332197614991482
"(8, 6, 5)",0.015332197614991482
"(9, 8, 6)",0.015332197614991482
"(8, 7, 5)",0.015332197614991482
"(4, 1, 10)",0.015332197614991482
"(7, 2, 8)",0.015332197614991482
"(5, 1, 10)",0.015332197614991482
"(9, 6, 6)",0.015332197614991482
"(4, 1, 8)",0.015332197614991482
"(5, 1, 9)",0.015332197614991482
"(8, 8, 5)",0.015332197614991482
"(7, 3, 6)",0.015332197614991482
"(5, 2, 5)",0.015332197614991482
"(4, 1, 5)",0.015332197614991482
"(9, 9, 6)",0.015332197614991482
"(6, 1, 10)",0.015332197614991482
"(7, 2, 9)",0.015332197614991482
"(9, 2, 9)",0.013628620102214651
"(7, 8, 4)",0.013628620102214651
"(7, 10, 4)",0.013628620102214651
"(9, 5, 7)",0.013628620102214651
"(7, 9, 4)",0.013628620102214651
"(10, 3, 10)",0.013628620102214651
"(10, 7, 6)",0.013628620102214651
"(4, 1, 4)",0.013628620102214651
"(10, 6, 7)",0.013628620102214651
"(6, 1, 6)",0.013628620102214651
"(7, 2, 6)",0.013628620102214651
"(8, 2, 8)",0.013628620102214651
"(7, 2, 7)",0.013628620102214651
"(5, 1, 5)",0.013628620102214651
"(10, 2, 10)",0.013628620102214651
"(7, 4, 5)",0.013628620102214651
"(5, 4, 3)",0.01192504258943782
"(9, 5, 6)",0.01192504258943782
"(7, 7, 4)",0.01192504258943782
"(10, 8, 6)",0.01192504258943782
"(2, 5, 1)",0.010221465076660987
"(9, 9, 5)",0.010221465076660987
"(7, 6, 4)",0.010221465076660987
"(2, 9, 1)",0.010221465076660987
"(7, 5, 4)",0.010221465076660987
"(6, 8, 3)",0.010221465076660987
"(4, 6, 2)",0.010221465076660987
"(8, 4, 6)",0.010221465076660987
"(8, 5, 5)",0.010221465076660987
"(4, 7, 2)",0.010221465076660987
"(4, 8, 2)",0.010221465076660987
"(10, 5, 7)",0.010221465076660987
"(8, 10, 4)",0.010221465076660987
"(6, 7, 3)",0.010221465076660987
"(6, 10, 3)",0.010221465076660987
"(9, 10, 5)",0.010221465076660987
"(4, 2, 3)",0.010221465076660987
"(8, 9, 4)",0.010221465076660987
"(6, 9, 3)",0.010221465076660987
"(2, 8, 1)",0.010221465076660987
"(2, 10, 1)",0.010221465076660987
"(4, 10, 2)",0.010221465076660987
"(2, 6, 1)",0.010221465076660987
"(2, 4, 1)",0.010221465076660987
"(4, 9, 2)",0.010221465076660987
"(4, 5, 2)",0.010221465076660987
"(2, 7, 1)",0.010221465076660987
"(2, 3, 1)",0.010221465076660987
"(8, 4, 4)",0.008517887563884156
"(8, 4, 5)",0.008517887563884156
"(7, 4, 4)",0.008517887563884156
"(5, 3, 3)",0.008517887563884156
"(9, 4, 6)",0.008517887563884156
"(9, 8, 5)",0.008517887563884156
"(7, 3, 4)",0.008517887563884156
"(7, 3, 3)",0.008517887563884156
"(9, 6, 5)",0.008517887563884156
"(6, 3, 4)",0.008517887563884156
"(7, 2, 3)",0.008517887563884156
"(3, 1, 1)",0.008517887563884156
"(4, 2, 2)",0.008517887563884156
"(10, 5, 6)",0.008517887563884156
"(5, 2, 3)",0.008517887563884156
"(5, 2, 2)",0.008517887563884156
"(2, 1, 1)",0.008517887563884156
"(10, 5, 5)",0.008517887563884156
"(10, 6, 6)",0.008517887563884156
"(9, 4, 5)",0.008517887563884156
"(6, 2, 3)",0.008517887563884156
"(6, 2, 2)",0.008517887563884156
"(9, 4, 4)",0.008517887563884156
"(6, 3, 3)",0.008517887563884156
"(10, 4, 6)",0.008517887563884156
"(8, 2, 3)",0.008517887563884156
"(8, 3, 4)",0.008517887563884156
"(8, 3, 3)",0.008517887563884156
"(10, 4, 5)",0.008517887563884156
"(9, 3, 3)",0.008517887563884156
"(10, 3, 4)",0.008517887563884156
"(10, 4, 4)",0.008517887563884156
"(9, 3, 4)",0.008517887563884156
"(6, 7, 2)",0.0068143100511073255
"(9, 5, 5)",0.0068143100511073255
"(9, 7, 5)",0.0068143100511073255
"(8, 10, 3)",0.0068143100511073255
"(9, 5, 4)",0.0068143100511073255
"(3, 4, 1)",0.0068143100511073255
"(5, 7, 2)",0.0068143100511073255
"(10, 10, 4)",0.0068143100511073255
"(10, 10, 3)",0.0068143100511073255
"(9, 4, 7)",0.0068143100511073255
"(6, 6, 3)",0.0068143100511073255
"(3, 10, 1)",0.0068143100511073255
"(3, 3, 1)",0.0068143100511073255
"(5, 9, 2)",0.0068143100511073255
"(6, 8, 2)",0.0068143100511073255
"(8, 9, 3)",0.0068143100511073255
"(3, 5, 1)",0.0068143100511073255
"(9, 3, 6)",0.0068143100511073255
"(9, 3, 7)",0.0068143100511073255
"(6, 6, 2)",0.0068143100511073255
"(3, 8, 1)",0.0068143100511073255
"(3, 9, 1)",0.0068143100511073255
"(6, 4, 2)",0.0068143100511073255
"(9, 8, 3)",0.0068143100511073255
"(5, 10, 2)",0.0068143100511073255
"(6, 2, 4)",0.0068143100511073255
"(9, 8, 4)",0.0068143100511073255
"(9, 7, 4)",0.0068143100511073255
"(10, 10, 5)",0.0068143100511073255
"(3, 7, 1)",0.0068143100511073255
"(10, 9, 4)",0.0068143100511073255
"(6, 5, 2)",0.0068143100511073255
"(9, 7, 3)",0.0068143100511073255
"(10, 9, 3)",0.0068143100511073255
"(3, 6, 1)",0.0068143100511073255
"(9, 9, 3)",0.0068143100511073255
"(9, 9, 4)",0.0068143100511073255
"(9, 3, 5)",0.0068143100511073255
"(5, 8, 2)",0.0068143100511073255
"(10, 9, 5)",0.0068143100511073255
"(8, 7, 4)",0.0068143100511073255
"(3, 2, 1)",0.0068143100511073255
"(7, 6, 2)",0.0068143100511073255
"(7, 5, 2)",0.0068143100511073255
"(8, 3, 6)",0.0068143100511073255
"(8, 3, 5)",0.0068143100511073255
"(10, 3, 3)",0.0068143100511073255
"(10, 6, 3)",0.0068143100511073255
"(5, 5, 2)",0.0068143100511073255
"(10, 3, 5)",0.0068143100511073255
"(10, 3, 6)",0.0068143100511073255
"(8, 2, 5)",0.0068143100511073255
"(8, 2, 4)",0.0068143100511073255
"(10, 3, 7)",0.0068143100511073255
"(10, 3, 8)",0.0068143100511073255
"(7, 6, 3)",0.0068143100511073255
"(4, 1, 2)",0.0068143100511073255
"(10, 4, 7)",0.0068143100511073255
"(7, 7, 2)",0.0068143100511073255
"(2, 2, 1)",0.0068143100511073255
"(7, 7, 3)",0.0068143100511073255
"(9, 6, 3)",0.0068143100511073255
"(4, 4, 2)",0.0068143100511073255
"(7, 10, 3)",0.0068143100511073255
"(7, 10, 2)",0.0068143100511073255
"(5, 4, 2)",0.0068143100511073255
"(7, 8, 2)",0.0068143100511073255
"(7, 9, 3)",0.0068143100511073255
"(7, 9, 2)",0.0068143100511073255
"(7, 4, 2)",0.0068143100511073255
"(10, 6, 5)",0.0068143100511073255
"(7, 2, 5)",0.0068143100511073255
"(5, 6, 2)",0.0068143100511073255
"(8, 7, 3)",0.0068143100511073255
"(7, 8, 3)",0.0068143100511073255
"(3, 1, 2)",0.0068143100511073255
"(9, 10, 4)",0.0068143100511073255
"(9, 10, 3)",0.0068143100511073255
"(10, 7, 4)",0.0068143100511073255
"(7, 2, 2)",0.0068143100511073255
"(7, 2, 4)",0.0068143100511073255
"(8, 8, 3)",0.0068143100511073255
"(8, 6, 3)",0.0068143100511073255
"(10, 8, 3)",0.0068143100511073255
"(10, 7, 3)",0.0068143100511073255
"(7, 3, 5)",0.0068143100511073255
"(8, 5, 4)",0.0068143100511073255
"(8, 8, 4)",0.0068143100511073255
"(6, 10, 2)",0.0068143100511073255
"(10, 8, 4)",0.0068143100511073255
"(6, 9, 2)",0.0068143100511073255
"(10, 5, 3)",0.005110732538330494
"(9, 6, 4)",0.005110732538330494
"(10, 5, 4)",0.005110732538330494
"(10, 2, 3)",0.005110732538330494
"(4, 8, 1)",0.005110732538330494
"(10, 4, 3)",0.005110732538330494
"(5, 1, 1)",0.005110732538330494
"(4, 6, 1)",0.005110732538330494
"(10, 2, 5)",0.005110732538330494
"(10, 7, 5)",0.005110732538330494
"(4, 10, 1)",0.005110732538330494
"(10, 1, 1)",0.005110732538330494
"(10, 1, 10)",0.005110732538330494
"(10, 2, 2)",0.005110732538330494
"(10, 6, 4)",0.005110732538330494
"(10, 8, 5)",0.005110732538330494
"(10, 2, 9)",0.005110732538330494
"(4, 7, 1)",0.005110732538330494
"(5, 3, 2)",0.005110732538330494
"(6, 1, 1)",0.005110732538330494
"(8, 1, 1)",0.005110732538330494
"(9, 2, 2)",0.005110732538330494
"(4, 4, 1)",0.005110732538330494
"(8, 4, 3)",0.005110732538330494
"(7, 5, 3)",0.005110732538330494
"(8, 5, 2)",0.005110732538330494
"(9, 1, 1)",0.005110732538330494
"(8, 10, 2)",0.005110732538330494
"(7, 1, 1)",0.005110732538330494
"(8, 9, 2)",0.005110732538330494
"(8, 5, 3)",0.005110732538330494
"(4, 3, 2)",0.005110732538330494
"(4, 3, 1)",0.005110732538330494
"(8, 8, 2)",0.005110732538330494
"(7, 4, 3)",0.005110732538330494
"(8, 7, 2)",0.005110732538330494
"(7, 1, 7)",0.005110732538330494
"(8, 6, 4)",0.005110732538330494
"(8, 6, 2)",0.005110732538330494
"(9, 1, 9)",0.005110732538330494
"(6, 5, 3)",0.005110732538330494
"(7, 3, 2)",0.005110732538330494
"(8, 2, 2)",0.005110732538330494
"(8, 2, 7)",0.005110732538330494
"(4, 5, 1)",0.005110732538330494
"(6, 4, 3)",0.005110732538330494
"(8, 1, 8)",0.005110732538330494
"(9, 2, 8)",0.005110732538330494
"(6, 3, 2)",0.005110732538330494
"(9, 4, 3)",0.005110732538330494
"(9, 2, 5)",0.005110732538330494
"(4, 9, 1)",0.005110732538330494
"(4, 1, 1)",0.005110732538330494
"(9, 5, 3)",0.005110732538330494
"(9, 2, 4)",0.005110732538330494
"(9, 2, 3)",0.005110732538330494
"(7, 4, 1)",0.0034071550255536627
"(7, 10, 1)",0.0034071550255536627
"(5, 6, 1)",0.0034071550255536627
"(10, 5, 1)",0.0034071550255536627
"(7, 8, 1)",0.0034071550255536627
"(10, 5, 2)",0.0034071550255536627
"(7, 5, 1)",0.0034071550255536627
"(7, 9, 1)",0.0034071550255536627
"(10, 6, 2)",0.0034071550255536627
"(10, 6, 1)",0.0034071550255536627
"(5, 5, 1)",0.0034071550255536627
"(7, 6, 1)",0.0034071550255536627
"(10, 7, 1)",0.0034071550255536627
"(7, 7, 1)",0.0034071550255536627
"(5, 4, 1)",0.0034071550255536627
"(9, 6, 1)",0.0034071550255536627
"(10, 7, 2)",0.0034071550255536627
"(7, 3, 1)",0.0034071550255536627
"(5, 9, 1)",0.0034071550255536627
"(5, 10, 1)",0.0034071550255536627
"(6, 1, 2)",0.0034071550255536627
"(6, 1, 4)",0.0034071550255536627
"(6, 1, 5)",0.0034071550255536627
"(10, 10, 2)",0.0034071550255536627
"(10, 10, 1)",0.0034071550255536627
"(6, 2, 1)",0.0034071550255536627
"(6, 3, 1)",0.0034071550255536627
"(6, 4, 1)",0.0034071550255536627
"(5, 8, 1)",0.0034071550255536627
"(6, 5, 1)",0.0034071550255536627
"(10, 9, 2)",0.0034071550255536627
"(10, 9, 1)",0.0034071550255536627
"(4, 2, 1)",0.0034071550255536627
"(6, 6, 1)",0.0034071550255536627
"(6, 7, 1)",0.0034071550255536627
"(5, 7, 1)",0.0034071550255536627
"(6, 8, 1)",0.0034071550255536627
"(6, 9, 1)",0.0034071550255536627
"(6, 10, 1)",0.0034071550255536627
"(10, 8, 2)",0.0034071550255536627
"(10, 8, 1)",0.0034071550255536627
"(8, 1, 2)",0.0034071550255536627
"(7, 1, 5)",0.0034071550255536627
"(7, 1, 6)",0.0034071550255536627
"(7, 2, 1)",0.0034071550255536627
"(7, 1, 2)",0.0034071550255536627
"(8, 2, 6)",0.0034071550255536627
"(8, 8, 1)",0.0034071550255536627
"(5, 3, 1)",0.0034071550255536627
"(8, 7, 1)",0.0034071550255536627
"(5, 2, 1)",0.0034071550255536627
"(9, 10, 2)",0.0034071550255536627
"(9, 10, 1)",0.0034071550255536627
"(8, 9, 1)",0.0034071550255536627
"(8, 10, 1)",0.0034071550255536627
"(5, 1, 4)",0.0034071550255536627
"(9, 1, 2)",0.0034071550255536627
"(9, 9, 2)",0.0034071550255536627
"(9, 9, 1)",0.0034071550255536627
"(9, 1, 8)",0.0034071550255536627
"(9, 2, 1)",0.0034071550255536627
"(9, 8, 2)",0.0034071550255536627
"(9, 8, 1)",0.0034071550255536627
"(9, 2, 6)",0.0034071550255536627
"(9, 2, 7)",0.0034071550255536627
"(9, 3, 1)",0.0034071550255536627
"(9, 7, 2)",0.0034071550255536627
"(9, 7, 1)",0.0034071550255536627
"(9, 4, 1)",0.0034071550255536627
"(9, 4, 2)",0.0034071550255536627
"(5, 1, 2)",0.0034071550255536627
"(9, 5, 1)",0.0034071550255536627
"(9, 5, 2)",0.0034071550255536627
"(5, 1, 3)",0.0034071550255536627
"(8, 6, 1)",0.0034071550255536627
"(4, 1, 3)",0.0034071550255536627
"(10, 1, 2)",0.0034071550255536627
"(8, 3, 1)",0.0034071550255536627
"(10, 2, 7)",0.0034071550255536627
"(8, 4, 1)",0.0034071550255536627
"(10, 3, 1)",0.0034071550255536627
"(10, 2, 6)",0.0034071550255536627
"(10, 2, 4)",0.0034071550255536627
"(8, 5, 1)",0.0034071550255536627
"(8, 4, 2)",0.0034071550255536627
"(10, 2, 1)",0.0034071550255536627
"(9, 6, 2)",0.0034071550255536627
"(8, 2, 1)",0.0034071550255536627
"(8, 1, 7)",0.0034071550255536627
"(10, 4, 1)",0.0034071550255536627
"(10, 4, 2)",0.0034071550255536627
"(10, 2, 8)",0.0034071550255536627
"(9, 3, 2)",0.0017035775127768314
"(6, 1, 3)",0.0017035775127768314
"(8, 3, 2)",0.0017035775127768314
"(10, 3, 2)",0.0017035775127768314
"(8, 1, 6)",0.0017035775127768314
"(8, 1, 3)",0.0017035775127768314
"(9, 1, 7)",0.0017035775127768314
"(10, 1, 3)",0.0017035775127768314
"(9, 1, 6)",0.0017035775127768314
"(9, 1, 5)",0.0017035775127768314
"(9, 1, 4)",0.0017035775127768314
"(9, 1, 3)",0.0017035775127768314
"(10, 1, 9)",0.0017035775127768314
"(10, 1, 8)",0.0017035775127768314
"(10, 1, 7)",0.0017035775127768314
"(10, 1, 6)",0.0017035775127768314
"(7, 1, 3)",0.0017035775127768314
"(7, 1, 4)",0.0017035775127768314
"(8, 1, 4)",0.0017035775127768314
"(10, 1, 5)",0.0017035775127768314
"(10, 1, 4)",0.0017035775127768314
"(8, 1, 5)",0.0017035775127768314
